timestamps,TP9,AF7,AF8,TP10,Right AUX
1759592798.189,218.262,-41.504,-19.531,-32.227,0.000
1759592798.193,-116.699,-43.945,-21.484,-25.879,0.000
1759592798.197,-277.344,-40.039,-19.043,-20.508,0.000
1759592798.201,-17.090,-42.480,-19.531,-23.438,0.000
1759592798.205,234.375,-48.828,-23.926,-30.273,0.000
1759592798.209,-22.461,-46.387,-23.926,-27.344,0.000
1759592798.213,-274.414,-41.992,-24.902,-16.602,0.000
1759592798.217,-102.539,-35.156,-19.531,-13.672,0.000
1759592798.221,223.633,-29.297,-19.043,-18.066,0.000
1759592798.224,91.309,-36.133,-25.391,-15.625,0.000
1759592798.228,-233.398,-40.527,-23.438,-10.742,0.000
1759592798.232,-176.758,-34.668,-18.555,-8.789,0.000
1759592798.236,165.527,-37.109,-20.020,-10.742,0.000
1759592798.240,191.895,-45.898,-17.090,-14.160,0.000
1759592798.244,-165.039,-46.875,-12.207,-19.531,0.000
1759592798.248,-235.352,-44.434,-18.066,-24.414,0.000
1759592798.252,73.242,-39.551,-19.043,-22.461,0.000
1759592798.256,243.164,-34.180,-23.438,-9.766,0.000
1759592798.260,-71.289,-39.062,-26.367,-6.836,0.000
1759592798.264,-257.812,-41.504,-20.020,-14.160,0.000
1759592798.267,-26.855,-40.527,-24.414,-15.625,0.000
1759592798.271,245.117,-42.969,-33.691,-19.531,0.000
1759592798.275,15.137,-41.016,-26.367,-22.461,0.000
1759592798.279,-271.484,-44.922,-20.508,-25.879,0.000
1759592798.283,-131.836,-52.734,-24.414,-30.273,0.000
1759592798.287,208.496,-45.898,-26.367,-30.273,0.000
1759592798.291,111.328,-41.992,-31.250,-21.973,0.000
1759592798.295,-234.375,-47.363,-26.855,-20.996,0.000
1759592798.299,-215.820,-47.363,-26.855,-21.484,0.000
1759592798.303,117.188,-47.852,-40.039,-20.508,0.000
1759592798.307,178.711,-46.387,-37.598,-24.902,0.000
1759592798.310,-166.016,-45.410,-28.320,-28.809,0.000
1759592798.314,-266.602,-44.922,-28.320,-29.785,0.000
1759592798.318,25.391,-43.945,-26.855,-29.297,0.000
1759592798.322,233.887,-41.992,-25.879,-30.762,0.000
