timestamps,TP9,AF7,AF8,TP10,Right AUX
1759592827.834,-142.578,-37.109,-49.805,-44.922,0.000
1759592827.838,-202.637,-38.574,-44.922,-53.711,0.000
1759592827.842,22.949,-36.621,-44.922,-52.246,0.000
1759592827.846,155.762,-32.715,-53.711,-43.457,0.000
1759592827.849,-75.195,-34.668,-54.199,-39.551,0.000
1759592827.853,-212.402,-32.227,-39.551,-37.109,0.000
1759592827.857,-50.293,-35.645,-39.062,-40.039,0.000
1759592827.861,166.504,-32.715,-39.062,-39.062,0.000
1759592827.865,8.789,-29.785,-34.668,-33.691,0.000
1759592827.869,-221.680,-35.156,-42.969,-40.039,0.000
1759592827.873,-129.883,-35.645,-48.828,-48.340,0.000
1759592827.877,121.094,-39.551,-47.852,-51.758,0.000
1759592827.881,70.312,-43.457,-41.992,-46.875,0.000
1759592827.885,-183.105,-41.016,-37.598,-40.527,0.000
1759592827.889,-179.688,-39.062,-43.945,-38.574,0.000
1759592827.892,70.312,-39.062,-48.340,-35.156,0.000
1759592827.896,130.859,-33.691,-37.598,-33.691,0.000
1759592827.900,-123.047,-33.691,-34.668,-37.598,0.000
1759592827.904,-201.172,-36.621,-43.945,-37.598,0.000
1759592827.908,7.324,-37.598,-45.410,-32.715,0.000
1759592827.912,164.062,-31.738,-40.039,-28.809,0.000
1759592827.916,-44.434,-29.785,-34.668,-33.691,0.000
1759592827.920,-210.449,-41.016,-41.016,-40.527,0.000
1759592827.924,-63.477,-43.945,-43.945,-41.016,0.000
1759592827.928,166.016,-39.062,-31.738,-37.598,0.000
1759592827.931,24.414,-44.922,-27.344,-35.645,0.000
1759592827.935,-211.426,-49.316,-35.645,-27.344,0.000
1759592827.939,-140.137,-38.574,-43.457,-22.949,0.000
1759592827.943,112.305,-37.598,-37.109,-36.133,0.000
1759592827.947,83.008,-42.969,-38.574,-35.645,0.000
1759592827.951,-174.805,-38.574,-44.434,-28.320,0.000
1759592827.955,-190.430,-33.691,-36.621,-36.621,0.000
1759592827.959,48.828,-38.086,-31.250,-36.621,0.000
1759592827.963,130.859,-37.109,-35.156,-34.668,0.000
1759592827.967,-116.211,-37.109,-30.762,-30.762,0.000
1759592827.971,-207.031,-39.062,-25.879,-18.066,0.000
1759592827.974,-8.789,-41.504,-30.273,-22.949,0.000
1759592827.978,160.645,-44.434,-34.180,-32.227,0.000
1759592827.982,-36.621,-45.898,-43.457,-26.855,0.000
1759592827.986,-216.797,-44.434,-35.645,-22.949,0.000
1759592827.990,-81.543,-38.574,-20.020,-22.949,0.000
1759592827.994,157.227,-37.109,-26.855,-21.484,0.000
1759592827.998,45.410,-40.039,-27.344,-21.973,0.000
1759592828.002,-200.684,-45.898,-23.438,-18.066,0.000
1759592828.006,-148.926,-41.016,-21.973,-19.531,0.000
1759592828.010,107.910,-33.203,-22.949,-22.461,0.000
1759592828.014,106.445,-35.156,-30.273,-23.438,0.000
1759592828.017,-151.367,-36.133,-26.367,-20.996,0.000
1759592828.021,-182.617,-33.691,-24.414,-24.414,0.000
1759592828.025,58.105,-33.691,-34.180,-25.879,0.000
1759592828.029,161.621,-31.738,-33.691,-16.113,0.000
1759592828.033,-80.566,-32.227,-26.367,-16.602,0.000
1759592828.037,-201.172,-35.645,-28.809,-17.578,0.000
1759592828.041,-19.043,-36.133,-32.227,-15.625,0.000
1759592828.045,177.246,-34.180,-28.320,-19.531,0.000
1759592828.049,-0.488,-34.180,-22.461,-21.973,0.000
1759592828.053,-204.590,-40.039,-25.391,-22.949,0.000
1759592828.056,-95.703,-41.016,-27.832,-28.320,0.000
1759592828.060,145.508,-43.457,-23.926,-23.926,0.000
1759592828.064,64.941,-46.387,-18.066,-19.531,0.000
1759592828.068,-176.758,-44.434,-17.578,-23.926,0.000
1759592828.072,-147.949,-42.969,-29.297,-15.137,0.000
1759592828.076,97.168,-41.016,-31.738,-13.672,0.000
1759592828.080,118.652,-39.551,-22.949,-25.879,0.000
1759592828.084,-131.348,-39.551,-21.973,-21.973,0.000
1759592828.088,-182.129,-38.086,-22.461,-17.578,0.000
1759592828.092,30.762,-35.645,-22.461,-27.832,0.000
1759592828.096,158.691,-38.086,-26.367,-30.273,0.000
1759592828.099,-66.406,-36.133,-27.344,-27.344,0.000
1759592828.103,-209.473,-34.180,-25.391,-32.715,0.000
1759592828.107,-41.016,-41.992,-23.926,-32.715,0.000
1759592828.111,177.246,-38.086,-19.531,-26.367,0.000
1759592828.115,20.020,-36.621,-20.996,-27.344,0.000
1759592828.119,-197.754,-40.039,-19.043,-26.367,0.000
1759592828.123,-101.562,-37.598,-13.184,-30.762,0.000
1759592828.127,143.555,-40.527,-19.043,-40.039,0.000
1759592828.131,86.426,-45.898,-27.344,-39.551,0.000
1759592828.135,-168.945,-49.805,-24.414,-38.574,0.000
1759592828.139,-174.316,-45.898,-21.973,-41.016,0.000
1759592828.142,71.289,-38.086,-22.461,-30.273,0.000
1759592828.146,137.695,-34.180,-21.484,-12.695,0.000
1759592828.150,-116.699,-37.109,-22.461,-9.766,0.000
1759592828.154,-199.707,-40.527,-23.438,-16.113,0.000
1759592828.158,9.277,-36.133,-23.926,-17.578,0.000
1759592828.162,164.551,-33.691,-29.785,-14.160,0.000
1759592828.166,-52.734,-40.527,-28.809,-22.949,0.000
1759592828.170,-216.797,-39.551,-27.344,-32.227,0.000
1759592828.174,-66.406,-35.645,-28.809,-27.832,0.000
1759592828.178,162.598,-27.832,-26.855,-23.926,0.000
1759592828.181,27.832,-25.391,-24.414,-21.484,0.000
1759592828.185,-201.660,-26.855,-24.902,-25.879,0.000
1759592828.189,-139.648,-32.715,-34.180,-35.156,0.000
1759592828.193,104.980,-38.086,-34.668,-30.273,0.000
1759592828.197,80.566,-35.645,-25.879,-21.973,0.000
1759592828.201,-169.434,-34.180,-30.273,-28.320,0.000
1759592828.205,-183.105,-33.203,-32.227,-30.273,0.000
1759592828.209,44.922,-38.086,-26.855,-20.020,0.000
1759592828.213,127.441,-43.457,-20.996,-23.926,0.000
1759592828.217,-115.723,-43.457,-20.020,-29.297,0.000
1759592828.221,-209.961,-35.156,-28.320,-18.555,0.000
1759592828.224,-20.996,-37.109,-37.598,-21.973,0.000
1759592828.228,149.414,-40.527,-34.180,-31.250,0.000
1759592828.232,-39.062,-40.039,-31.738,-32.715,0.000
1759592828.236,-217.773,-49.316,-33.203,-39.551,0.000
1759592828.240,-86.426,-47.363,-27.832,-39.062,0.000
1759592828.244,140.625,-41.504,-28.809,-35.156,0.000
1759592828.248,29.785,-39.551,-29.785,-28.320,0.000
1759592828.252,-200.684,-46.875,-30.273,-25.391,0.000
1759592828.256,-150.879,-47.363,-27.344,-31.250,0.000
1759592828.260,105.957,-34.668,-17.578,-30.273,0.000
1759592828.264,112.305,-26.367,-19.043,-20.508,0.000
1759592828.267,-146.973,-28.320,-27.344,-15.625,0.000
1759592828.271,-183.594,-38.574,-24.902,-23.438,0.000
1759592828.275,42.480,-43.945,-24.902,-33.691,0.000
1759592828.279,148.438,-42.969,-31.250,-31.738,0.000
1759592828.283,-91.797,-39.062,-35.156,-27.832,0.000
1759592828.287,-210.449,-44.434,-29.785,-27.344,0.000
1759592828.291,-23.438,-43.457,-21.973,-28.320,0.000
1759592828.295,163.086,-36.621,-29.785,-27.344,0.000
1759592828.299,-11.719,-35.156,-26.855,-25.879,0.000
1759592828.303,-203.613,-29.785,-19.043,-23.926,0.000
1759592828.306,-93.750,-33.203,-22.949,-22.949,0.000
1759592828.310,151.855,-31.250,-27.832,-21.973,0.000
1759592828.314,62.012,-30.273,-25.879,-24.414,0.000
1759592828.318,-187.988,-34.668,-18.555,-35.156,0.000
1759592828.322,-155.762,-43.457,-23.438,-35.645,0.000
1759592828.326,95.703,-52.246,-27.832,-28.320,0.000
1759592828.330,122.070,-38.086,-25.391,-27.344,0.000
1759592828.334,-135.254,-30.273,-21.973,-31.738,0.000
1759592828.338,-185.059,-33.203,-23.438,-26.855,0.000
1759592828.342,30.762,-36.133,-31.738,-23.926,0.000
1759592828.346,154.297,-39.551,-31.250,-26.367,0.000
1759592828.349,-70.801,-39.551,-27.832,-28.809,0.000
1759592828.353,-214.355,-35.645,-29.785,-28.320,0.000
1759592828.357,-50.293,-43.457,-39.062,-19.531,0.000
1759592828.361,157.227,-47.852,-32.715,-15.137,0.000
1759592828.365,5.371,-39.062,-19.043,-15.625,0.000
1759592828.369,-200.195,-36.621,-25.879,-20.996,0.000
1759592828.373,-112.793,-39.062,-28.320,-26.367,0.000
1759592828.377,127.441,-38.086,-25.391,-18.066,0.000
1759592828.381,68.359,-41.504,-26.367,-17.090,0.000
1759592828.385,-178.711,-44.434,-25.879,-22.949,0.000
1759592828.389,-158.691,-41.504,-27.344,-18.066,0.000
1759592828.392,88.379,-40.527,-32.227,-23.438,0.000
1759592828.396,135.254,-39.551,-35.156,-33.203,0.000
1759592828.400,-129.883,-39.551,-36.621,-27.832,0.000
1759592828.404,-208.984,-38.086,-32.227,-17.090,0.000
1759592828.408,9.766,-40.039,-23.438,-18.066,0.000
1759592828.412,169.922,-43.457,-23.438,-21.484,0.000
1759592828.416,-41.504,-39.062,-25.391,-15.625,0.000
1759592828.420,-196.777,-34.668,-25.391,-10.742,0.000
1759592828.424,-48.340,-41.992,-21.973,-22.461,0.000
1759592828.428,167.480,-43.457,-30.273,-29.785,0.000
1759592828.431,43.457,-37.109,-37.598,-19.043,0.000
1759592828.435,-173.340,-37.598,-27.344,-13.672,0.000
1759592828.439,-110.352,-41.016,-33.203,-15.625,0.000
1759592828.443,137.207,-36.621,-36.133,-16.113,0.000
1759592828.447,108.398,-38.574,-33.691,-10.742,0.000
1759592828.451,-147.949,-40.527,-28.809,-6.348,0.000
1759592828.455,-164.062,-38.086,-25.391,-16.602,0.000
1759592828.459,67.383,-39.062,-35.645,-24.902,0.000
1759592828.463,146.484,-37.109,-35.645,-24.414,0.000
1759592828.467,-96.191,-37.109,-32.715,-26.367,0.000
1759592828.471,-201.172,-43.457,-41.992,-35.156,0.000
1759592828.474,-5.859,-44.434,-49.805,-39.551,0.000
1759592828.478,175.781,-41.992,-46.387,-34.180,0.000
1759592828.482,-15.137,-42.480,-41.016,-32.227,0.000
1759592828.486,-188.477,-39.062,-36.133,-31.250,0.000
1759592828.490,-59.570,-34.668,-37.109,-25.879,0.000
1759592828.494,176.270,-41.016,-35.645,-22.949,0.000
1759592828.498,68.848,-44.922,-26.855,-19.531,0.000
1759592828.502,-168.457,-42.480,-35.156,-20.020,0.000
1759592828.506,-121.094,-39.551,-39.551,-25.879,0.000
1759592828.510,120.117,-37.598,-32.227,-30.273,0.000
1759592828.514,108.398,-40.527,-34.668,-31.250,0.000
1759592828.517,-153.809,-44.922,-41.504,-36.621,0.000
1759592828.521,-181.641,-41.504,-35.645,-32.715,0.000
1759592828.525,52.246,-36.621,-30.273,-27.344,0.000
1759592828.529,158.203,-28.320,-36.133,-23.926,0.000
1759592828.533,-74.707,-25.879,-33.203,-18.555,0.000
1759592828.537,-187.988,-32.227,-30.762,-8.789,0.000
1759592828.541,-11.230,-31.738,-29.785,-7.324,0.000
1759592828.545,174.805,-33.691,-23.438,-18.555,0.000
1759592828.549,5.371,-33.691,-20.996,-12.207,0.000
1759592828.553,-191.406,-40.039,-19.531,-13.184,0.000
1759592828.556,-88.379,-45.898,-18.066,-21.484,0.000
1759592828.560,144.531,-43.457,-25.391,-17.090,0.000
1759592828.564,60.059,-45.410,-24.414,-7.812,0.000
1759592828.568,-187.012,-51.758,-22.949,-7.812,0.000
1759592828.572,-162.109,-50.781,-24.902,-12.207,0.000
1759592828.576,90.820,-40.039,-26.367,-18.555,0.000
1759592828.580,117.188,-33.203,-31.250,-17.090,0.000
1759592828.584,-141.602,-35.645,-32.715,-13.184,0.000
1759592828.588,-192.871,-33.691,-20.020,-19.043,0.000
1759592828.592,33.691,-32.715,-18.066,-22.949,0.000
1759592828.596,159.180,-40.527,-29.297,-20.996,0.000
1759592828.599,-79.102,-48.828,-26.855,-15.625,0.000
1759592828.603,-213.867,-47.852,-20.020,-24.902,0.000
1759592828.607,-41.992,-50.293,-23.926,-30.762,0.000
1759592828.611,167.969,-51.758,-26.367,-18.555,0.000
1759592828.615,11.230,-37.109,-22.461,-15.137,0.000
1759592828.619,-207.520,-34.180,-24.902,-29.785,0.000
1759592828.623,-113.770,-35.156,-31.738,-32.715,0.000
1759592828.627,138.184,-36.133,-34.180,-28.320,0.000
1759592828.631,76.172,-45.410,-30.273,-27.832,0.000
1759592828.635,-186.523,-47.363,-27.832,-34.668,0.000
1759592828.639,-176.758,-46.875,-25.879,-33.691,0.000
1759592828.642,76.172,-42.969,-29.297,-21.973,0.000
1759592828.646,127.930,-40.527,-31.738,-25.391,0.000
1759592828.650,-130.859,-47.852,-33.203,-33.203,0.000
1759592828.654,-211.914,-42.969,-36.133,-29.297,0.000
1759592828.658,5.859,-30.273,-38.086,-27.344,0.000
1759592828.662,165.039,-31.250,-30.273,-33.203,0.000
1759592828.666,-42.969,-32.227,-22.949,-25.391,0.000
1759592828.670,-202.637,-33.691,-31.738,-20.508,0.000
1759592828.674,-54.688,-36.133,-34.180,-25.391,0.000
1759592828.678,166.504,-30.762,-26.367,-17.578,0.000
1759592828.681,28.320,-36.133,-21.973,-14.160,0.000
1759592828.685,-200.684,-42.969,-29.785,-16.602,0.000
1759592828.689,-129.883,-42.480,-33.203,-14.160,0.000
1759592828.693,124.023,-40.527,-22.461,-22.949,0.000
1759592828.697,83.984,-37.109,-27.344,-28.320,0.000
1759592828.701,-174.316,-33.203,-28.809,-20.996,0.000
1759592828.705,-187.988,-34.668,-25.879,-21.973,0.000
1759592828.709,51.758,-38.574,-25.391,-25.879,0.000
1759592828.713,133.789,-30.762,-20.508,-18.066,0.000
1759592828.717,-123.535,-34.180,-20.020,-13.672,0.000
1759592828.721,-227.051,-49.316,-22.461,-14.648,0.000
1759592828.724,-27.344,-45.410,-20.508,-20.020,0.000
1759592828.728,145.020,-41.992,-25.391,-26.367,0.000
1759592828.732,-62.500,-46.387,-42.480,-27.344,0.000
1759592828.736,-242.188,-36.133,-33.203,-22.949,0.000
1759592828.740,-104.980,-31.250,-26.855,-23.438,0.000
1759592828.744,122.559,-36.621,-41.504,-21.973,0.000
1759592828.748,1.465,-41.504,-36.133,-24.902,0.000
1759592828.752,-237.793,-41.992,-25.879,-30.762,0.000
